id,title,content,date_str,year_abs,jd,am_day,source,language,category,url,data_hash
784,"| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;","| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;| <a href=""/wiki/2028"" title=""2028"">2028</a>&#160;| <a href=""/wiki/2029"" title=""2029"">2029</a>&#160;| <a href=""/wiki/2030"" title=""2030"">►</a><br />",2025-02-01,2025,2460707.5,722543.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2025,8bd5f021ab458718b03ca829b06d5333
888,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2025-02-01,2025,2460707.5,722543.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2025,270bf88972852e5f8abbb1280feccb69
1012,The Last Meridian Circles of Pulkovo Observatory,"Meridian circles played a fundamental role in astronomy since their invention
in 1704. Then, at the end of the XX century, this function had been taken over
by space astrometry, when the Hipparcos mission demonstrated the advantages of
space astrometry by achieving the milliarcsecond level of accuracy. This
historical sketch describes the development of the last meridian circles at
Pulkovo Observatory (St. Petersburg) in the last quarter of the XX century.",2025-02-05,2025,2460711.5,722547.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2502.03583v1,27cdcf1841f54236b160a439976a0baf
1357,"Earthquake M7.6 - 210 km SSW of George Town, Cayman Islands","Magnitude 7.6 earthquake at 210 km SSW of George Town, Cayman Islands. Depth: Nonekm",2025-02-09,2025,2460715.5,722551.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pcdl,53d3b016837f9801d1d81cc93960b802
1011,"The long-term solar variability, as reconstructed from historical
  sources: Several case studies in the 17th -- 18th centuries","On a centennial timescale, solar activity was quantified based on records of
instrumental sunspot observations. This article briefly discusses several
aspects of the recent archival investigations of historical sunspot records in
the 17th to 18th centuries. This article also reviews the recent updates for
the active day fraction and positions of the reported sunspot groups of the
Maunder Minimum to show their significance within the observational history.
These archival investigations serve as base datasets for reconstructing solar
activity.",2025-02-20,2025,2460726.5,722562.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2502.14665v1,102e853302bba11e6609a71254584601
1356,"Earthquake M6 - 85 km SE of Lata, Solomon Islands","Magnitude 6 earthquake at 85 km SE of Lata, Solomon Islands. Depth: Nonekm",2025-02-23,2025,2460729.5,722565.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pfmk,bed94121f04ac7cdf10a1910e2540dae
1355,"Earthquake M6.1 - 45 km E of Modisi, Indonesia","Magnitude 6.1 earthquake at 45 km E of Modisi, Indonesia. Depth: Nonekm",2025-02-25,2025,2460731.5,722567.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000pvgx,e44d367eac76487e5afffb199da2e47e
1010,Einleitung [Introduction],"Hilary Putnam's biography and philosophical development reflect the history
of Anglo-Saxon philosophy over the last 40 years. Putnam has influenced this
history significantly for almost as long. In this introduction, the main aim is
to present the context in which Putnam stands and from which his philosophical
contributions can be understood. In the context of a sketch of Putnam's
philosophical development, a preliminary historical classification of his work
will also be attempted, even if this is not the place for a comprehensive
critique or presentation: The introduction must remain at a fairly elementary
level and of course cannot replace a reading of the texts. Since Putnam's work
is certainly part of a rapprochement between 'analytic' and 'continental'
philosophy, the introduction to the texts translated here should finally make
clear what Putnam has to offer non-analytically oriented readers.
  Hilary Putnams Biographie und philosophische Entwicklung spiegeln die
Geschichte der angels\""achsischen Philosophie in den letzten 40 Jahren. Beinahe
ebenso lange hat Putnam diese Geschichte wesentlich beeinflu{\ss}t. In der
vorliegenden Einleitung soll vor allem der Kontext dargestellt werden, in dem
Putnam steht und aus dem heraus verst\""andlich wird, was er philosophisch zu
sagen hat. Im Rahmen einer Skizze von Putnams philosophischer Entwicklung soll
zudem eine vorl\""aufige philosophiehistorische Einordnung versucht werden, auch
wenn hier nicht der Ort f\""ur eine umfassende Kritik oder Darstellung sein
kann: Die Einleitung mu{\ss} auf recht elementarem Niveau bleiben und kann eine
Lekt\""ure der Texte nat\""urlich nicht ersetzen. Da Putnams Werk sicherlich Teil
einer Ann\""aherung von 'analytischer' und 'kontinentaler' Philosophie ist, soll
bei der Einf\""uhrung in die hier \""ubersetzten Texte schlie{\ss}lich deutlich
werden, was Putnam nicht analytisch orientierten Lesern zu bieten hat.",2025-02-28,2025,2460734.5,722570.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2502.21131v1,80a65679c8d9a22b0df23df33be7cb8d
298,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""mmv.bootstrap"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,942ec311f9ce4a6af9b3139b0996824f
299,15.19%  104.850      1 Szablon:Szablon_nawigacyjny,15.19%  104.850      1 Szablon:Szablon_nawigacyjny,2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,3dc4e80689695ac9cc9cca0ace69a88f
300,9.88%   68.169    108 Szablon:Lang,9.88%   68.169    108 Szablon:Lang,2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,80f01eef2270f9bd648b42a0fef7617a
301,8.31%   57.366      1 Szablon:Miesiąc,8.31%   57.366      1 Szablon:Miesiąc,2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,6b37e23c9a3fc4976be931d1453635b7
302,7.49%   51.681      1 Szablon:Kalendarz,7.49%   51.681      1 Szablon:Kalendarz,2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,aadfbd944e8eb2d172989cc50142ea2c
303,4.23%   29.179      1 Szablon:Link-interwiki,4.23%   29.179      1 Szablon:Link-interwiki,2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,82a04bb687f6f3deea0a23e794208f15
304,3.50%   24.160      1 Szablon:Commonscat,3.50%   24.160      1 Szablon:Commonscat,2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,9a0442378369ae1614e64a99891bd27a
305,"Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki","Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/pl"">warunkach korzystania</a>.</li>",2025-03-01,2025,2460735.5,722571.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,abc564a166a1c51b895128e081160d4c
643,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2025-03-01,2025,2460735.5,722571.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,99fc94118aabe5b44b8dd235613bc246
644,"class=""vector-toc-list-item vector-toc-level-2"">","class=""vector-toc-list-item vector-toc-level-2"">",2025-03-01,2025,2460735.5,722571.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,edc39bb981e3566ca8da7b11082e33e8
645,"Millennium</th></tr><tr><td class=""sidebar-content hlist"">","Millennium</th></tr><tr><td class=""sidebar-content hlist"">",2025-03-01,2025,2460735.5,722571.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,7290eb145c864899be2ab965f2acaee5
646,"Centuries</th></tr><tr><td class=""sidebar-content hlist"">","Centuries</th></tr><tr><td class=""sidebar-content hlist"">",2025-03-01,2025,2460735.5,722571.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,1c20ede480b421125e7b842adbeb694a
647,"Decades</th></tr><tr><td class=""sidebar-content hlist"">","Decades</th></tr><tr><td class=""sidebar-content hlist"">",2025-03-01,2025,2460735.5,722571.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,40507a655017b6025848b070d90faf83
785,"| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040","| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040er</a><br />",2025-03-01,2025,2460735.5,722571.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2025,464e713f3871ce8b19b394ea31d304dc
786,"| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;","| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;| <a href=""/wiki/2028"" title=""2028"">2028</a>&#160;| <a href=""/wiki/2029"" title=""2029"">2029</a>&#160;| <a href=""/wiki/2030"" title=""2030"">►</a><br />",2025-03-01,2025,2460735.5,722571.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2025,65909c9ef7c261a9781e34ec83b91724
889,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2025-03-01,2025,2460735.5,722571.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2025,412ce9cd60eee33404a7c10e50ac0310
1354,"Earthquake M6 - 98 km S of Calama, Chile","Magnitude 6 earthquake at 98 km S of Calama, Chile. Depth: Nonekm",2025-03-06,2025,2460740.5,722576.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000px89,aa47f2303bc661f6e7e6d8203b3a6917
1353,"Earthquake M6.5 - 34 km NE of Olonkinbyen, Svalbard and Jan Mayen","Magnitude 6.5 earthquake at 34 km NE of Olonkinbyen, Svalbard and Jan Mayen. Depth: Nonekm",2025-03-10,2025,2460744.5,722580.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000pxvx,2d3e37ec3698058f224897aafee38794
1352,"Earthquake M6 - Nicobar Islands, India region","Magnitude 6 earthquake at Nicobar Islands, India region. Depth: Nonekm",2025-03-12,2025,2460746.5,722582.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000py97,e016b190d377c2b3a802eb7daa5c8810
1009,"Why the Brain Cannot Be a Digital Computer: History-Dependence and the
  Computational Limits of Consciousness","This paper presents a novel information-theoretic proof demonstrating that
the human brain as currently understood cannot function as a classical digital
computer. Through systematic quantification of distinguishable conscious states
and their historical dependencies, we establish that the minimum information
required to specify a conscious state exceeds the physical information capacity
of the human brain by a significant factor. Our analysis calculates the
bit-length requirements for representing consciously distinguishable sensory
""stimulus frames"" and demonstrates that consciousness exhibits mandatory
temporal-historical dependencies that multiply these requirements beyond the
brain's storage capabilities. This mathematical approach offers new insights
into the fundamental limitations of computational models of consciousness and
suggests that non-classical information processing mechanisms may be necessary
to account for conscious experience.",2025-03-13,2025,2460747.5,722583.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2503.10518v1,4e18f3f2230084d180da01bfe3393d26
1008,Key Historical Experiments in Hadron Physics,"The experimental observations that led to the quark structure of matter and
the development of hadron physics are reviewed with emphasis on the discoveries
of mesons and baryons, starting in the 1940s with the pion and kaon which
mediate the strong hadronic force. The evidence for an internal structure of
the hadrons consisting of two or three elementary spin 1/2 particles is
reviewed. The discoveries of hadrons made of the heavier charm and bottom
quarks are described. In 2003 more complex multi-quark hadrons began to emerge.
The subsequent developments beyond the early 2000s are covered in the Review of
Particle Physics (Phys. Rev. D 110 (2024) 030001). Given the very large number
of observed hadrons, the choice of key experiments is somewhat subjective.",2025-03-15,2025,2460749.5,722585.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2503.14689v1,863f629a2f8ad9523b4c5a85139efc7d
1007,"The Birth of Quantum Mechanics: A Historical Study Through the Canonical
  Papers","This paper explores the historical development of the theory of quantum
mechanics between 1900 and 1927 by chronological examination of the
foundational papers and ideas. Beginning with Planck's introduction of energy
quantisation in blackbody radiation, we follow the emergence of Einstein's
light quanta hypothesis, Bohr's atomic model, and the statistical implications
of indistinguishable particles. Special emphasis is placed on the transition
from the Old Quantum Theory to modern quantum mechanics, particularly through
Heisenberg's matrix mechanics and Schr\""{o}dinger's wave mechanics. This study
aims to provide a structured historical account, offering insights into the
conceptual transformations that led to quantum mechanics while making the
development accessible to physicists, historians of science, and advanced
students interested in the origins of modern quantum theory.",2025-03-17,2025,2460751.5,722587.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2503.13630v4,d23388b39b17292422a9e1e574e8a85a
1006,"The localization problem: an antinomy between measurability and causal
  dynamics","The localization problem in relativistic quantum theory has persisted for
more than seven decades, yet it is largely unknown and continues to perplex
even those well-versed in the subject. At the heart of this problem lies a
fundamental conflict between localizability and relativistic causality, which
can also be construed as part of the broader dichotomy between measurement and
unitary dynamics. This article provides a historical review of the localization
problem in one-particle relativistic quantum mechanics, clarifying some
persistent misconceptions in the literature, and underscoring the antinomy
between causal dynamics and localized observables.",2025-03-19,2025,2460753.5,722589.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2503.15254v1,352997d5988e9947244e34a950214a01
1350,"Earthquake M6.2 - 88 km SSE of Adak, Alaska","Magnitude 6.2 earthquake at 88 km SSE of Adak, Alaska. Depth: Nonekm",2025-03-21,2025,2460755.5,722591.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pllu,9d0a4618e5d781a8ef4e94ffb3493bc4
1351,"Earthquake M6.2 - 124 km SSE of Burica, Panama","Magnitude 6.2 earthquake at 124 km SSE of Burica, Panama. Depth: Nonekm",2025-03-21,2025,2460755.5,722591.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pllt,b10e39754d39fe308cd3029c8c80d4d7
1349,"Earthquake M6.7 - 170 km WSW of Riverton, New Zealand","Magnitude 6.7 earthquake at 170 km WSW of Riverton, New Zealand. Depth: Nonekm",2025-03-25,2025,2460759.5,722595.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pmem,03c8584f2a8ddf6652f0648f36a724a2
1345,Earthquake M6.6 - central Mid-Atlantic Ridge,Magnitude 6.6 earthquake at central Mid-Atlantic Ridge. Depth: Nonekm,2025-03-28,2025,2460762.5,722598.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pnf2,ed71f504fb2c8d41e1b4a028ab1fc005
1346,Earthquake M6.7 - Burma (Myanmar),Magnitude 6.7 earthquake at Burma (Myanmar). Depth: Nonekm,2025-03-28,2025,2460762.5,722598.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pn9z,c8146c406b0d6102c0beef58c18d6d18
1347,"Earthquake M7.7 - 2025 Mandalay, Burma (Myanmar) Earthquake","Magnitude 7.7 earthquake at 2025 Mandalay, Burma (Myanmar) Earthquake. Depth: Nonekm",2025-03-28,2025,2460762.5,722598.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pn9s,87d6333f21e85b88d3586a812bbf608d
1348,Earthquake M6.1 - central Mid-Atlantic Ridge,Magnitude 6.1 earthquake at central Mid-Atlantic Ridge. Depth: Nonekm,2025-03-28,2025,2460762.5,722598.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pn7g,3de7322b4ab6c503d93c5fa85240077c
1343,"Earthquake M6.2 - 72 km SSE of Pangai, Tonga","Magnitude 6.2 earthquake at 72 km SSE of Pangai, Tonga. Depth: Nonekm",2025-03-30,2025,2460764.5,722600.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pnvp,162a7bd6af42fb052d82d69df261c2b5
1344,"Earthquake M7 - 61 km SSE of Pangai, Tonga","Magnitude 7 earthquake at 61 km SSE of Pangai, Tonga. Depth: Nonekm",2025-03-30,2025,2460764.5,722600.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pntq,da75d33528e03b653d7d85b47de2ab86
1085,"Timaeus' Puzzle of the Innumerable Interstices in a Universe Without
  Void","Some of the most challenging problems in Timaeus' cosmology arise from the
geometry of a universe without any void. On the one hand, the universe is
spherical in shape; on the other hand, it must be entirely filled with the four
basic particles that make up all bodies in the universe, each shaped like one
of four regular polyhedra (cubes, tetrahedra, octahedra and icosahedra). The
faces of all these particles are composed of right triangles. However, this
leads to two mathematical impossibilities. 1. Obtaining a spherical surface
from linear surfaces, as it is impossible to create a circle from straight
lines. 2. Obtaining a complete tiling of a sphere using regular polyhedra,
without any voids or intersections between these polyhedra. The first problem
is addressed in another article slated for publication. In the present one, our
focus will be on the second problem, for which we will present a solution
within the framework of Timaeus' cosmology. The crux of this solution lies in a
feature of Timaeus' universe that sets it apart from almost all ancient
cosmologies. Instead of being composed of rigid parts, it is a dynamic living
body in which all basic components are in constant motion, continuously
undergoing both destruction and reconstruction. In the first part, we examine
the main features of Timaeus' cosmology relevant to our issue. In the second
part, we analyze the paradox in details and its consequences for Timaeus'
cosmology. We then discuss the common 'solutions' and highlight their
shortcomings. Finally, we propose a solution that we believe is consistent with
Plato's text and independent of the choice of the major schools of
interpretation of the Timaeus.",2025-03-31,2025,2460765.5,722601.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2504.11462v1,a1c88600c492154c01ed86bb0a54b90e
306,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""mmv.bootstrap"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,05349332b31de9be093f95282116e298
307,16.02%  103.090      1 Szablon:Szablon_nawigacyjny,16.02%  103.090      1 Szablon:Szablon_nawigacyjny,2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,31feb698baeda0130c80eee0c282a5ea
308,10.23%   65.828    106 Szablon:Lang,10.23%   65.828    106 Szablon:Lang,2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,e8ff32923f4096054267f68e8f9b97c4
309,7.87%   50.623      1 Szablon:Miesiąc,7.87%   50.623      1 Szablon:Miesiąc,2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,d080204149c531efa0d0b09ae30aab7c
310,6.47%   41.610      1 Szablon:Kalendarz,6.47%   41.610      1 Szablon:Kalendarz,2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,933c1467986cecbb9ed1f7d9e61ff4df
311,3.39%   21.809      1 Szablon:Commonscat,3.39%   21.809      1 Szablon:Commonscat,2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,1c642977eb8f249f7f844dc44cf10312
312,3.09%   19.875      1 Szablon:Projekt_siostrzany,3.09%   19.875      1 Szablon:Projekt_siostrzany,2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,ccf271facbd34824fd56c17707e632e7
313,"Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki","Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/pl"">warunkach korzystania</a>.</li>",2025-04-01,2025,2460766.5,722602.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,28006a48ffcc989cf63c4426894b1e9c
648,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2025-04-01,2025,2460766.5,722602.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,08e06bbd41b16306567c2d0a0db467bf
649,"class=""vector-toc-list-item vector-toc-level-2"">","class=""vector-toc-list-item vector-toc-level-2"">",2025-04-01,2025,2460766.5,722602.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,e96fe364401df28ebf5550e30336ba54
650,"Millennium</th></tr><tr><td class=""sidebar-content hlist"">","Millennium</th></tr><tr><td class=""sidebar-content hlist"">",2025-04-01,2025,2460766.5,722602.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,b3bf54eef748a54b874dbceeb5b78035
651,"Centuries</th></tr><tr><td class=""sidebar-content hlist"">","Centuries</th></tr><tr><td class=""sidebar-content hlist"">",2025-04-01,2025,2460766.5,722602.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,1a65e6e253196c484b8e883f3940a144
652,"Decades</th></tr><tr><td class=""sidebar-content hlist"">","Decades</th></tr><tr><td class=""sidebar-content hlist"">",2025-04-01,2025,2460766.5,722602.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,e172ca615121887b72f41315d5959ad8
787,"| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040","| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040er</a><br />",2025-04-01,2025,2460766.5,722602.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2025,2142b758ae9af0b103fccac4ca1ac90c
788,"| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;","| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;| <a href=""/wiki/2028"" title=""2028"">2028</a>&#160;| <a href=""/wiki/2029"" title=""2029"">2029</a>&#160;| <a href=""/wiki/2030"" title=""2030"">►</a><br />",2025-04-01,2025,2460766.5,722602.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2025,b69b5360aa7c6c34b1820149b480dfcf
890,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2025-04-01,2025,2460766.5,722602.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2025,18e9bd1dedb394e33e718ae2818d634e
1341,"Earthquake M6.1 - 56 km ENE of Nishinoomote, Japan","Magnitude 6.1 earthquake at 56 km ENE of Nishinoomote, Japan. Depth: Nonekm",2025-04-02,2025,2460767.5,722603.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ppfy,5971963d8800c7429c4ca504daf1df90
1342,Earthquake M6.3 - Pacific-Antarctic Ridge,Magnitude 6.3 earthquake at Pacific-Antarctic Ridge. Depth: Nonekm,2025-04-02,2025,2460767.5,722603.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ppd9,9df5720ac2b89e5d045d705c0dae95d1
